SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME
ELWOOD,COOKEVILLE,Collect,2024 06,3
ELWOOD,COOKEVILLE,Collect,2024 07,2
ELWOOD,COOKEVILLE,Collect,2024 08,3
ELWOOD,COOKEVILLE,Collect,2024 11,6
ELWOOD,COOKEVILLE,Collect,2024 12,3
ELWOOD,COOKEVILLE,Collect,2025 01,4
ELWOOD,COOKEVILLE,Collect,2025 02,2
ELWOOD,COOKEVILLE,Collect,2025 03,3
ELWOOD,COOKEVILLE,Collect,2025 04,2
ELWOOD,COPPELL,Prepaid,2024 06,1
ELWOOD,COPPELL,Prepaid,2024 09,1
ELWOOD,CORSICANA,Collect,2024 07,1
ELWOOD,CORSICANA,Collect,2024 09,4
ELWOOD,CORSICANA,Collect,2025 01,4
ELWOOD,CORSICANA,Collect,2025 02,4
ELWOOD,CORSICANA,Collect,2025 03,1
ELWOOD,CORSICANA,Collect,2025 04,2
ELWOOD,CORSICANA,Collect,2025 05,1
ELWOOD,CORSICANA,Prepaid,2024 06,1
ELWOOD,CORSICANA,Prepaid,2024 07,1
ELWOOD,CORSICANA,Prepaid,2024 08,2
ELWOOD,CORSICANA,Prepaid,2024 09,1
ELWOOD,CORSICANA,Prepaid,2024 10,1
ELWOOD,CORSICANA,Prepaid,2025 02,1
ELWOOD,CRANBURY,Prepaid,2024 05,2
ELWOOD,CRANBURY,Prepaid,2024 07,5
ELWOOD,CRANBURY,Prepaid,2024 08,4
ELWOOD,CRANBURY,Prepaid,2024 09,3
ELWOOD,CRANBURY,Prepaid,2024 10,4
ELWOOD,CRANBURY,Prepaid,2024 12,3
ELWOOD,CRANBURY,Prepaid,2025 02,1
ELWOOD,CRANBURY,Prepaid,2025 03,1
ELWOOD,CROSSLAKE,Prepaid,2024 08,1
ELWOOD,CULLMAN,Prepaid,2024 05,1
ELWOOD,CULLMAN,Prepaid,2024 06,1
ELWOOD,CULLMAN,Prepaid,2024 07,1
ELWOOD,CULLMAN,Prepaid,2024 08,9
ELWOOD,CULLMAN,Prepaid,2024 09,3
ELWOOD,CULLMAN,Prepaid,2024 10,2
ELWOOD,CULLMAN,Prepaid,2024 12,1
ELWOOD,CULLMAN,Prepaid,2025 01,1
ELWOOD,CULLMAN,Prepaid,2025 02,1
ELWOOD,CULLMAN,Prepaid,2025 03,1
ELWOOD,CULLMAN,Prepaid,2025 04,3
ELWOOD,CUMMING,Prepaid,2025 02,2
ELWOOD,CUMMING,Prepaid,2025 03,3
ELWOOD,CUMMING,Prepaid,2025 04,5
ELWOOD,CUMMING,Prepaid,2025 05,2
ELWOOD,DACULA,Prepaid,2024 05,2
ELWOOD,DACULA,Prepaid,2024 06,4
ELWOOD,DACULA,Prepaid,2024 07,5
ELWOOD,DACULA,Prepaid,2024 08,4
ELWOOD,DACULA,Prepaid,2024 09,3
ELWOOD,DACULA,Prepaid,2024 10,4
ELWOOD,DACULA,Prepaid,2024 11,1
ELWOOD,DACULA,Prepaid,2024 12,3
ELWOOD,DACULA,Prepaid,2025 01,3
ELWOOD,DACULA,Prepaid,2025 02,4
ELWOOD,DACULA,Prepaid,2025 03,5
ELWOOD,DACULA,Prepaid,2025 04,4
ELWOOD,DALLAS,Prepaid,2024 09,2
ELWOOD,DALLAS,Prepaid,2025 03,1
ELWOOD,DANVILLE,Prepaid,2024 09,1
ELWOOD,DAYTON,Prepaid,2024 05,2
ELWOOD,DAYTON,Prepaid,2024 06,2
ELWOOD,DAYTON,Prepaid,2025 03,1
ELWOOD,DECATUR,Collect,2024 05,11
ELWOOD,DECATUR,Collect,2024 09,2
ELWOOD,DECORAH,Prepaid,2025 03,1
ELWOOD,DELTONA,Prepaid,2024 05,1
ELWOOD,DELTONA,Prepaid,2024 06,3
ELWOOD,DELTONA,Prepaid,2024 07,1
ELWOOD,DELTONA,Prepaid,2024 09,3
ELWOOD,DELTONA,Prepaid,2025 02,2
ELWOOD,DELTONA,Prepaid,2025 03,1
ELWOOD,DELTONA,Prepaid,2025 04,1
ELWOOD,DENVER,Prepaid,2025 03,1
ELWOOD,DIXON,Prepaid,2024 05,1
ELWOOD,DIXON,Prepaid,2024 06,2
ELWOOD,DIXON,Prepaid,2024 07,2
ELWOOD,DIXON,Prepaid,2024 08,1
ELWOOD,DIXON,Prepaid,2024 09,1
ELWOOD,DIXON,Prepaid,2024 10,2
ELWOOD,DIXON,Prepaid,2024 11,2
ELWOOD,DIXON,Prepaid,2024 12,2
ELWOOD,DIXON,Prepaid,2025 01,2
ELWOOD,DIXON,Prepaid,2025 02,2
ELWOOD,DIXON,Prepaid,2025 03,1
ELWOOD,DIXON,Prepaid,2025 04,3
ELWOOD,DIXON,Prepaid,2025 05,1
ELWOOD,DORAL,Prepaid,2024 05,2
ELWOOD,DORAL,Prepaid,2024 06,3
ELWOOD,DORAL,Prepaid,2024 07,1
ELWOOD,DORAL,Prepaid,2024 08,4
ELWOOD,DORAL,Prepaid,2024 09,5
ELWOOD,DORAL,Prepaid,2024 10,6
ELWOOD,DORAL,Prepaid,2024 12,4
ELWOOD,DORAL,Prepaid,2025 01,2
ELWOOD,DORAL,Prepaid,2025 03,3
ELWOOD,DORAL,Prepaid,2025 04,3
ELWOOD,DORAL,Prepaid,2025 05,1
ELWOOD,DOUGLAS,Prepaid,2024 05,27
ELWOOD,DOUGLAS,Prepaid,2024 06,32
ELWOOD,DOUGLAS,Prepaid,2024 07,35
ELWOOD,DOUGLAS,Prepaid,2024 08,37
ELWOOD,DOUGLAS,Prepaid,2024 09,36
ELWOOD,DOUGLAS,Prepaid,2024 10,36
ELWOOD,DOUGLAS,Prepaid,2024 11,34
ELWOOD,DOUGLAS,Prepaid,2024 12,29
ELWOOD,DOUGLAS,Prepaid,2025 01,34
ELWOOD,DOUGLAS,Prepaid,2025 02,38
ELWOOD,DOUGLAS,Prepaid,2025 03,40
ELWOOD,DOUGLAS,Prepaid,2025 04,4
ELWOOD,DOWNERS GROVE,Prepaid,2024 06,1
ELWOOD,DOWNERS GROVE,Prepaid,2024 08,1
ELWOOD,DOWNERS GROVE,Prepaid,2024 09,1
ELWOOD,DOWNERS GROVE,Prepaid,2024 10,1
ELWOOD,DOWNERS GROVE,Prepaid,2024 11,1
ELWOOD,DRUMMOND ISLAND,Prepaid,2024 10,1
ELWOOD,DUBAI,Transfer,2024 09,1
ELWOOD,DUBUQUE,Prepaid,2024 10,1
ELWOOD,DUNN,Prepaid,2024 11,1
ELWOOD,DUPONT,Prepaid,2024 09,1
ELWOOD,DUPONT,Prepaid,2024 11,1
ELWOOD,DUPONT,Prepaid,2025 03,1
ELWOOD,EASTON,Prepaid,2024 05,1
ELWOOD,EASTON,Prepaid,2024 07,1
ELWOOD,EASTON,Prepaid,2024 11,2
ELWOOD,EASTON,Prepaid,2025 04,1
ELWOOD,EASTON,Prepaid,2025 05,1
ELWOOD,EAU CLAIRE,Prepaid,2024 05,3
ELWOOD,EAU CLAIRE,Prepaid,2024 06,4
ELWOOD,EAU CLAIRE,Prepaid,2024 07,6
ELWOOD,EAU CLAIRE,Prepaid,2024 08,4
ELWOOD,EAU CLAIRE,Prepaid,2024 09,8
ELWOOD,EAU CLAIRE,Prepaid,2024 10,7
ELWOOD,EAU CLAIRE,Prepaid,2024 11,4
ELWOOD,EAU CLAIRE,Prepaid,2024 12,6
ELWOOD,EAU CLAIRE,Prepaid,2025 01,4
ELWOOD,EAU CLAIRE,Prepaid,2025 02,5
ELWOOD,EAU CLAIRE,Prepaid,2025 03,5
ELWOOD,EAU CLAIRE,Prepaid,2025 04,3
ELWOOD,EAU CLAIRE,Prepaid,2025 05,1
ELWOOD,EDGERTON,Prepaid,2024 06,3
ELWOOD,EDGERTON,Prepaid,2024 09,1
ELWOOD,EDGEWATER,Prepaid,2024 08,1
ELWOOD,EDGEWATER,Prepaid,2024 12,1
ELWOOD,EDGEWATER,Prepaid,2025 01,2
ELWOOD,EDGEWATER,Prepaid,2025 02,2
ELWOOD,EDGEWATER,Prepaid,2025 04,2
ELWOOD,EDGEWATER,Prepaid,2025 05,1
ELWOOD,EDWARDSVILLE,Prepaid,2024 05,8
ELWOOD,EDWARDSVILLE,Prepaid,2024 06,10
ELWOOD,EDWARDSVILLE,Prepaid,2024 07,12
ELWOOD,EDWARDSVILLE,Prepaid,2024 08,6
ELWOOD,EDWARDSVILLE,Prepaid,2024 09,15
ELWOOD,EDWARDSVILLE,Prepaid,2024 10,15
ELWOOD,EDWARDSVILLE,Prepaid,2024 11,8
ELWOOD,EDWARDSVILLE,Prepaid,2024 12,8
ELWOOD,EDWARDSVILLE,Prepaid,2025 01,9
ELWOOD,EDWARDSVILLE,Prepaid,2025 02,8
ELWOOD,EDWARDSVILLE,Prepaid,2025 03,8
ELWOOD,EDWARDSVILLE,Prepaid,2025 04,13
ELWOOD,EDWARDSVILLE,Prepaid,2025 05,9
ELWOOD,EGG HARBOR TOWNSHIP,Prepaid,2025 01,1
ELWOOD,EL PASO,Collect,2024 09,6
ELWOOD,EL PASO,Collect,2025 04,10
ELWOOD,EL PASO,Collect,2025 05,6
ELWOOD,EL RENO,Prepaid,2024 10,1
ELWOOD,ELGIN,Prepaid,2025 04,1
ELWOOD,ELYRIA,Prepaid,2024 06,1
ELWOOD,ELYRIA,Prepaid,2024 07,1
ELWOOD,ELYRIA,Prepaid,2024 08,1
ELWOOD,ELYRIA,Prepaid,2025 03,1
ELWOOD,ENGLEWOOD,Prepaid,2024 05,1
ELWOOD,ENGLEWOOD,Prepaid,2024 06,1
ELWOOD,ENGLEWOOD,Prepaid,2024 07,3
ELWOOD,ENGLEWOOD,Prepaid,2024 09,2
ELWOOD,ENGLEWOOD,Prepaid,2024 10,1
ELWOOD,ENGLEWOOD,Prepaid,2024 11,2
ELWOOD,ENGLEWOOD,Prepaid,2024 12,1
ELWOOD,ENGLEWOOD,Prepaid,2025 01,3
ELWOOD,ENGLEWOOD,Prepaid,2025 02,1
ELWOOD,ENGLEWOOD,Prepaid,2025 03,2
ELWOOD,ENGLEWOOD,Prepaid,2025 04,1
ELWOOD,ERLANGER,Prepaid,2025 05,1
ELWOOD,EVANSVILLE,Collect,2024 05,5
ELWOOD,EVERETT,Prepaid,2024 06,1
ELWOOD,FAIRVIEW,Prepaid,2024 10,1
ELWOOD,FALL RIVER,Prepaid,2024 05,4
ELWOOD,FALL RIVER,Prepaid,2024 07,1
ELWOOD,FALL RIVER,Prepaid,2024 09,1
ELWOOD,FALL RIVER,Prepaid,2024 11,1
ELWOOD,FALL RIVER,Prepaid,2025 03,3
ELWOOD,FALL RIVER,Prepaid,2025 04,1
ELWOOD,FALL RIVER,Prepaid,2025 05,1
ELWOOD,FARMINGDALE,Prepaid,2024 05,1
ELWOOD,FARMINGDALE,Prepaid,2024 06,1
ELWOOD,FARMINGDALE,Prepaid,2024 07,1
ELWOOD,FARMINGDALE,Prepaid,2024 11,1
ELWOOD,FARMINGDALE,Prepaid,2025 03,1
ELWOOD,FENTON,Prepaid,2024 06,2
ELWOOD,FENTON,Prepaid,2024 08,14
ELWOOD,FENTON,Prepaid,2024 11,1
ELWOOD,FERGUS FALLS,Prepaid,2024 10,1
ELWOOD,FINDLAY,Prepaid,2024 05,3
ELWOOD,FINDLAY,Prepaid,2024 06,7
ELWOOD,FINDLAY,Prepaid,2024 07,7
ELWOOD,FINDLAY,Prepaid,2024 08,9
ELWOOD,FINDLAY,Prepaid,2024 09,13
ELWOOD,FINDLAY,Prepaid,2024 10,13
ELWOOD,FINDLAY,Prepaid,2024 11,3
ELWOOD,FINDLAY,Prepaid,2025 01,5
ELWOOD,FINDLAY,Prepaid,2025 02,5
ELWOOD,FINDLAY,Prepaid,2025 03,3
ELWOOD,FINDLAY,Prepaid,2025 04,7
ELWOOD,FINDLAY,Prepaid,2025 05,4
ELWOOD,FISHERSVILLE,Prepaid,2024 05,2
ELWOOD,FISHERSVILLE,Prepaid,2024 07,3
ELWOOD,FISHERSVILLE,Prepaid,2024 12,2
ELWOOD,FISHERSVILLE,Prepaid,2025 02,1
ELWOOD,FISHERSVILLE,Prepaid,2025 03,1
ELWOOD,FISHERSVILLE,Prepaid,2025 04,1
ELWOOD,FISKDALE,Prepaid,2024 05,3
ELWOOD,FISKDALE,Prepaid,2024 06,9
ELWOOD,FISKDALE,Prepaid,2024 07,5
ELWOOD,FISKDALE,Prepaid,2024 08,8
ELWOOD,FISKDALE,Prepaid,2024 09,11
ELWOOD,FISKDALE,Prepaid,2024 10,11
ELWOOD,FISKDALE,Prepaid,2024 11,7
ELWOOD,FISKDALE,Prepaid,2024 12,8
ELWOOD,FISKDALE,Prepaid,2025 01,7
ELWOOD,FISKDALE,Prepaid,2025 02,6
ELWOOD,FISKDALE,Prepaid,2025 03,7
ELWOOD,FISKDALE,Prepaid,2025 04,8
ELWOOD,FISKDALE,Prepaid,2025 05,2
ELWOOD,FLORENCE,Prepaid,2024 09,3
ELWOOD,FLORENCE,Prepaid,2025 02,1
ELWOOD,FLORENCE,Prepaid,2025 03,3
ELWOOD,FONTANA,Collect,2024 05,1
ELWOOD,FONTANA,Prepaid,2024 05,1
ELWOOD,FORNEY,Prepaid,2024 06,1
ELWOOD,FORNEY,Prepaid,2024 09,1
ELWOOD,FORT ATKINSON,Prepaid,2024 07,1
ELWOOD,FORT BENTON,Prepaid,2024 09,1
ELWOOD,FORT LAUDERDALE,Prepaid,2025 04,1
ELWOOD,FORT LAUDERDALE,Prepaid,2025 05,1
ELWOOD,FORT WAYNE,Prepaid,2024 05,1
ELWOOD,FORT WAYNE,Prepaid,2024 06,11
ELWOOD,FORT WAYNE,Prepaid,2024 07,6
ELWOOD,FORT WAYNE,Prepaid,2024 08,10
ELWOOD,FORT WAYNE,Prepaid,2024 09,2
ELWOOD,FORT WAYNE,Prepaid,2024 10,7
ELWOOD,FORT WAYNE,Prepaid,2024 11,4
ELWOOD,FORT WAYNE,Prepaid,2024 12,3
ELWOOD,FORT WAYNE,Prepaid,2025 01,6
ELWOOD,FORT WAYNE,Prepaid,2025 02,3
ELWOOD,FORT WAYNE,Prepaid,2025 03,2
ELWOOD,FREDERICKSBURG,Prepaid,2024 05,1
ELWOOD,FREDERICKSBURG,Prepaid,2024 06,8
ELWOOD,FREDERICKSBURG,Prepaid,2024 07,5
ELWOOD,FREDERICKSBURG,Prepaid,2024 08,8
ELWOOD,FREDERICKSBURG,Prepaid,2024 09,1
ELWOOD,FREDERICKSBURG,Prepaid,2024 10,1
ELWOOD,FREDERICKSBURG,Prepaid,2024 11,2
ELWOOD,FREDERICKSBURG,Prepaid,2024 12,3
ELWOOD,FREDERICKSBURG,Prepaid,2025 03,2
ELWOOD,FRENCH CAMP,Prepaid,2024 08,2
ELWOOD,FRESNO,Prepaid,2024 09,1
ELWOOD,FRESNO,Prepaid,2024 10,1
ELWOOD,FRESNO,Prepaid,2024 11,1
ELWOOD,FRESNO,Prepaid,2025 01,1
ELWOOD,FRESNO,Prepaid,2025 02,2
ELWOOD,FRESNO,Prepaid,2025 03,3
ELWOOD,FRESNO,Prepaid,2025 04,2
ELWOOD,FRIDLEY,Prepaid,2024 05,7
ELWOOD,FRIDLEY,Prepaid,2024 06,6
ELWOOD,FRIDLEY,Prepaid,2024 07,6
ELWOOD,FRIDLEY,Prepaid,2024 08,6
ELWOOD,FRIDLEY,Prepaid,2024 09,11
ELWOOD,FRIDLEY,Prepaid,2024 10,12
ELWOOD,FRIDLEY,Prepaid,2024 11,9
ELWOOD,FRIDLEY,Prepaid,2025 01,7
ELWOOD,FRIDLEY,Prepaid,2025 02,7
ELWOOD,FRIDLEY,Prepaid,2025 03,4
ELWOOD,FRIDLEY,Prepaid,2025 04,5
ELWOOD,FRIDLEY,Prepaid,2025 05,7
ELWOOD,FT LAUDERDALE,Prepaid,2025 02,1
ELWOOD,FT PIERCE,Prepaid,2024 05,2
ELWOOD,FT PIERCE,Prepaid,2024 06,1
ELWOOD,FT PIERCE,Prepaid,2024 07,2
ELWOOD,FT PIERCE,Prepaid,2024 08,2
ELWOOD,FT PIERCE,Prepaid,2024 09,2
ELWOOD,FT PIERCE,Prepaid,2024 11,1
ELWOOD,FT PIERCE,Prepaid,2024 12,1
ELWOOD,FT PIERCE,Prepaid,2025 01,1
ELWOOD,FT PIERCE,Prepaid,2025 03,1
ELWOOD,FT PIERCE,Prepaid,2025 04,2
ELWOOD,FULTON,Prepaid,2024 05,1
ELWOOD,FULTON,Prepaid,2024 06,1
ELWOOD,FULTON,Prepaid,2024 07,1
ELWOOD,FULTON,Prepaid,2024 08,2
ELWOOD,FULTON,Prepaid,2024 09,1
ELWOOD,FULTON,Prepaid,2024 10,1
ELWOOD,FULTON,Prepaid,2024 11,1
ELWOOD,FULTON,Prepaid,2024 12,1
ELWOOD,FULTON,Prepaid,2025 01,2
ELWOOD,FULTON,Prepaid,2025 02,2
ELWOOD,FULTON,Prepaid,2025 03,2
ELWOOD,FULTON,Prepaid,2025 04,1
ELWOOD,FULTON,Prepaid,2025 05,1
ELWOOD,GALESBURG,Prepaid,2024 05,8
ELWOOD,GALESBURG,Prepaid,2024 06,10
ELWOOD,GALESBURG,Prepaid,2024 07,8
ELWOOD,GALESBURG,Prepaid,2024 08,8
ELWOOD,GALESBURG,Prepaid,2024 09,13
ELWOOD,GALESBURG,Prepaid,2024 10,15
ELWOOD,GALESBURG,Prepaid,2024 11,11
ELWOOD,GALESBURG,Prepaid,2024 12,2
ELWOOD,GALESBURG,Prepaid,2025 01,7
ELWOOD,GALESBURG,Prepaid,2025 02,10
ELWOOD,GALESBURG,Prepaid,2025 03,7
ELWOOD,GALESBURG,Prepaid,2025 04,7
ELWOOD,GALESBURG,Prepaid,2025 05,9
ELWOOD,GANSEVOORT,Prepaid,2024 05,2
ELWOOD,GANSEVOORT,Prepaid,2024 06,5
ELWOOD,GANSEVOORT,Prepaid,2024 07,5
ELWOOD,GANSEVOORT,Prepaid,2024 08,10
ELWOOD,GANSEVOORT,Prepaid,2024 09,1
ELWOOD,GANSEVOORT,Prepaid,2024 12,1
ELWOOD,GANSEVOORT,Prepaid,2025 01,1
ELWOOD,GANSEVOORT,Prepaid,2025 03,1
ELWOOD,GARDEN CITY,Prepaid,2024 07,1
ELWOOD,GARDEN CITY,Prepaid,2024 09,2
ELWOOD,GARDEN CITY,Prepaid,2024 10,1
ELWOOD,GARDEN CITY,Prepaid,2024 11,1
ELWOOD,GARDEN CITY,Prepaid,2024 12,1
ELWOOD,GASTONIA,Prepaid,2025 02,1
ELWOOD,GLENVIEW,Prepaid,2024 05,1
ELWOOD,GLENVIEW,Prepaid,2024 06,2
ELWOOD,GLENVIEW,Prepaid,2024 07,2
ELWOOD,GLENVIEW,Prepaid,2024 08,4
ELWOOD,GLENVIEW,Prepaid,2024 09,5
ELWOOD,GLENVIEW,Prepaid,2024 10,5
ELWOOD,GLENVIEW,Prepaid,2024 11,2
ELWOOD,GLENVIEW,Prepaid,2024 12,3
ELWOOD,GLENVIEW,Prepaid,2025 01,3
ELWOOD,GLENVIEW,Prepaid,2025 02,3
ELWOOD,GLENVIEW,Prepaid,2025 03,2
ELWOOD,GLENVIEW,Prepaid,2025 04,1
ELWOOD,GLENVIEW,Prepaid,2025 05,1
ELWOOD,GOODLETTSVILLE,Prepaid,2024 05,1
ELWOOD,GOODLETTSVILLE,Prepaid,2024 06,1
ELWOOD,GOODLETTSVILLE,Prepaid,2024 07,1
ELWOOD,GOODLETTSVILLE,Prepaid,2024 08,1
ELWOOD,GOODLETTSVILLE,Prepaid,2024 09,1
ELWOOD,GOODLETTSVILLE,Prepaid,2024 11,2
ELWOOD,GOODLETTSVILLE,Prepaid,2024 12,1
ELWOOD,GOODLETTSVILLE,Prepaid,2025 03,1
ELWOOD,GOODYEAR,Prepaid,2024 08,1
ELWOOD,GRAIN VALLEY,Prepaid,2024 06,1
ELWOOD,GRAIN VALLEY,Prepaid,2024 07,1
ELWOOD,GRAIN VALLEY,Prepaid,2024 08,4
ELWOOD,GRAIN VALLEY,Prepaid,2024 09,4
ELWOOD,GRAIN VALLEY,Prepaid,2024 10,1
ELWOOD,GRAIN VALLEY,Prepaid,2025 02,1
ELWOOD,GRAND JUNCTION,Prepaid,2025 01,1
ELWOOD,GRAND RAPIDS,Prepaid,2024 05,3
ELWOOD,GRAND RAPIDS,Prepaid,2024 06,4
ELWOOD,GRAND RAPIDS,Prepaid,2024 07,3
ELWOOD,GRAND RAPIDS,Prepaid,2024 08,1
ELWOOD,GRAND RAPIDS,Prepaid,2024 09,4
ELWOOD,GRAND RAPIDS,Prepaid,2024 10,1
ELWOOD,GRAND RAPIDS,Prepaid,2024 11,6
ELWOOD,GRAND RAPIDS,Prepaid,2024 12,1
ELWOOD,GRAND RAPIDS,Prepaid,2025 01,3
ELWOOD,GRAND RAPIDS,Prepaid,2025 02,4
ELWOOD,GRAND RAPIDS,Prepaid,2025 03,3
ELWOOD,GRAND RAPIDS,Prepaid,2025 05,3
ELWOOD,GRAND RAPIDS,Transfer,2024 05,2
ELWOOD,GRAND RAPIDS,Transfer,2024 06,3
ELWOOD,GRAND RAPIDS,Transfer,2024 07,2
ELWOOD,GRAND RAPIDS,Transfer,2024 08,1
ELWOOD,GRAND RAPIDS,Transfer,2024 09,9
ELWOOD,GRAND RAPIDS,Transfer,2024 10,2
ELWOOD,GRAND RAPIDS,Transfer,2024 11,3
ELWOOD,GRAND RAPIDS,Transfer,2025 01,2
ELWOOD,GRAND RAPIDS,Transfer,2025 02,2
ELWOOD,GRAND RAPIDS,Transfer,2025 03,2
ELWOOD,GRAND RAPIDS,Transfer,2025 04,3
ELWOOD,GRANDVILLE,Prepaid,2025 04,1
ELWOOD,GRANTSVILLE,Prepaid,2024 05,1
ELWOOD,GRANTSVILLE,Prepaid,2025 05,1
ELWOOD,GREENFIELD,Prepaid,2024 05,4
ELWOOD,GREENFIELD,Prepaid,2024 06,4
ELWOOD,GREENFIELD,Prepaid,2024 07,9
ELWOOD,GREENFIELD,Prepaid,2024 08,5
ELWOOD,GREENFIELD,Prepaid,2024 09,4
ELWOOD,GREENFIELD,Prepaid,2024 10,9
ELWOOD,GREENFIELD,Prepaid,2024 11,5
ELWOOD,GREENFIELD,Prepaid,2024 12,7
ELWOOD,GREENFIELD,Prepaid,2025 01,6
ELWOOD,GREENFIELD,Prepaid,2025 02,7
ELWOOD,GREENFIELD,Prepaid,2025 03,5
ELWOOD,GREENFIELD,Prepaid,2025 04,5
ELWOOD,GREENFIELD,Prepaid,2025 05,1
ELWOOD,GREENVILLE,Prepaid,2024 11,1
ELWOOD,GREENVILLE,Prepaid,2025 01,1
ELWOOD,GREENWOOD,Prepaid,2024 05,5
ELWOOD,GREENWOOD,Prepaid,2024 06,13
ELWOOD,GREENWOOD,Prepaid,2024 07,7
ELWOOD,GREENWOOD,Prepaid,2024 08,15
ELWOOD,GREENWOOD,Prepaid,2024 09,4
ELWOOD,GREENWOOD,Prepaid,2024 10,3
ELWOOD,GREENWOOD,Prepaid,2024 11,7
ELWOOD,GREENWOOD,Prepaid,2024 12,6
ELWOOD,GREENWOOD,Prepaid,2025 01,8
ELWOOD,GREENWOOD,Prepaid,2025 02,9
ELWOOD,GROVE CITY,Prepaid,2024 05,2
ELWOOD,GROVE CITY,Prepaid,2024 07,3
ELWOOD,GROVE CITY,Prepaid,2024 08,2
ELWOOD,GROVE CITY,Prepaid,2024 10,1
ELWOOD,GROVE CITY,Prepaid,2024 11,1
ELWOOD,GROVE CITY,Prepaid,2024 12,2
ELWOOD,GROVE CITY,Prepaid,2025 02,2
ELWOOD,GROVE CITY,Prepaid,2025 03,2
ELWOOD,GROVE CITY,Prepaid,2025 04,3
ELWOOD,GROVEPORT,Prepaid,2024 05,2
ELWOOD,GROVEPORT,Prepaid,2024 06,7
ELWOOD,GROVEPORT,Prepaid,2024 07,14
ELWOOD,GROVEPORT,Prepaid,2024 08,13
ELWOOD,GROVEPORT,Prepaid,2024 09,25
ELWOOD,GROVEPORT,Prepaid,2024 10,17
ELWOOD,GROVEPORT,Prepaid,2024 11,19
ELWOOD,GROVEPORT,Prepaid,2024 12,12
ELWOOD,GROVEPORT,Prepaid,2025 01,11
ELWOOD,GROVEPORT,Prepaid,2025 02,8
ELWOOD,GROVEPORT,Prepaid,2025 03,5
ELWOOD,GROVEPORT,Prepaid,2025 04,19
ELWOOD,GROVEPORT,Prepaid,2025 05,1
ELWOOD,HAINES CITY,Prepaid,2025 04,1
ELWOOD,HAMPTON,Prepaid,2024 09,2
ELWOOD,HAMPTON,Prepaid,2024 10,1
ELWOOD,HAMPTON,Prepaid,2025 01,1
ELWOOD,HAMPTON,Prepaid,2025 05,2
ELWOOD,HANOVER TOWNSHIP,Collect,2024 07,13
ELWOOD,HANOVER TWP,Collect,2025 01,3
ELWOOD,HANOVER TWP,Collect,2025 02,3
ELWOOD,HANOVER TWP,Collect,2025 03,2
ELWOOD,HANOVER TWP,Collect,2025 04,3
ELWOOD,HANOVER TWP,Collect,2025 05,1
ELWOOD,HARLAN,Prepaid,2024 07,1
ELWOOD,HARLAN,Prepaid,2024 12,1
ELWOOD,HARTVILLE,Prepaid,2024 07,1
ELWOOD,HARTVILLE,Prepaid,2024 09,2
ELWOOD,HARTVILLE,Prepaid,2024 11,1
ELWOOD,HARTVILLE,Prepaid,2024 12,1
ELWOOD,HARTVILLE,Prepaid,2025 01,1
ELWOOD,HARTVILLE,Prepaid,2025 02,1
ELWOOD,HARTVILLE,Prepaid,2025 04,1
ELWOOD,HARVARD,Collect,2024 05,23
ELWOOD,HARVARD,Collect,2024 06,16
ELWOOD,HARVARD,Collect,2024 07,9
ELWOOD,HARVARD,Collect,2024 08,40
ELWOOD,HARVARD,Collect,2024 09,20
ELWOOD,HARVARD,Collect,2025 01,6
ELWOOD,HARVARD,Collect,2025 02,3
ELWOOD,HARVARD,Collect,2025 03,1
ELWOOD,HARVARD,Collect,2025 04,2
ELWOOD,HATTIESBURG,Prepaid,2024 06,3
ELWOOD,HATTIESBURG,Prepaid,2024 07,2
ELWOOD,HAUPPAUGE,Prepaid,2024 05,1
ELWOOD,HAUPPAUGE,Prepaid,2024 06,1
ELWOOD,HAUPPAUGE,Prepaid,2024 08,1
ELWOOD,HAUPPAUGE,Prepaid,2024 10,4
ELWOOD,HAUPPAUGE,Prepaid,2025 02,2
ELWOOD,HAUPPAUGE,Prepaid,2025 03,1
ELWOOD,HAUPPAUGE,Prepaid,2025 04,1
ELWOOD,HAZLETON,Prepaid,2024 09,1
ELWOOD,HAZLETON,Prepaid,2024 10,2
ELWOOD,HAZLETON,Prepaid,2024 12,3
ELWOOD,HAZLETON,Prepaid,2025 02,1
ELWOOD,HENDERSON,Prepaid,2024 12,1
ELWOOD,HERMISTON,Prepaid,2024 05,1
ELWOOD,HERMISTON,Prepaid,2024 06,1
ELWOOD,HIALEAH,Prepaid,2024 09,1
ELWOOD,HIALEAH,Prepaid,2024 12,1
ELWOOD,HIALEAH GARDENS,Prepaid,2025 04,1
ELWOOD,"HIALEAH GARDENS,",Prepaid,2024 06,1
ELWOOD,"HIALEAH GARDENS,",Prepaid,2024 10,1
ELWOOD,HOLIDAY CITY,Prepaid,2024 05,3
ELWOOD,HOLIDAY CITY,Prepaid,2024 06,4
ELWOOD,HOLIDAY CITY,Prepaid,2024 07,6
ELWOOD,HOLIDAY CITY,Prepaid,2024 08,4
ELWOOD,HOLIDAY CITY,Prepaid,2024 09,4
ELWOOD,HOLIDAY CITY,Prepaid,2024 10,5
ELWOOD,HOLIDAY CITY,Prepaid,2024 11,4
ELWOOD,HOLIDAY CITY,Prepaid,2024 12,5
ELWOOD,HOLIDAY CITY,Prepaid,2025 01,4
ELWOOD,HOLIDAY CITY,Prepaid,2025 02,5
